"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2017-04-01,288.60267719922
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2017-07-01,262.05076488396
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2017-10-01,240.3766762737
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2018-01-01,277.42588645958
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2018-04-01,253.1668045138
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2018-07-01,269.81477380681
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2018-10-01,249.97368229407
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2019-01-01,252.35835672887
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2019-04-01,245.55536785641
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2019-07-01,289.28062355494
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2019-10-01,312.96653828604
